2021,19.09.2021 10:00,Chennai Super Kings,Mumbai Indians,156,6,20,136,8,20,7.80,6.80,Chennai Super Kings,20 runs
2021,02.05.2021 10:00,Punjab Kings,Delhi Capitals,166,6,20,167,3,17.4,8.30,9.45,Delhi Capitals,7 wickets
2021,02.05.2021 06:00,Rajasthan Royals,Sunrisers Hyderabad,220,3,20,165,8,20,11.00,8.25,Rajasthan Royals,55 runs
2021,01.05.2021 10:00,Mumbai Indians,Chennai Super Kings,219,6,20,218,4,20,10.95,10.90,Mumbai Indians,4 wickets
2021,30.04.2021 10:00,Punjab Kings,Royal Challengers Bangalore,179,5,20,145,8,20,8.95,7.25,Punjab Kings,34 runs
2021,29.04.2021 10:00,Delhi Capitals,Kolkata Knight Riders,156,3,16.3,154,6,20,9.45,7.70,Delhi Capitals,7 wickets
2021,29.04.2021 06:00,Mumbai Indians,Rajasthan Royals,172,3,18.3,171,4,20,9.30,8.55,Mumbai Indians,7 wickets
2021,28.04.2021 10:00,Chennai Super Kings,Sunrisers Hyderabad,173,3,18.3,171,3,20,9.35,8.55,Chennai Super Kings,7 wickets
2021,27.04.2021 10:00,Delhi Capitals,Royal Challengers Bangalore,170,4,20,171,5,20,8.50,8.55,Royal Challengers Bangalore,1 run.
2021,26.04.2021 10:00,Punjab Kings,Kolkata Knight Riders,123,9,20,126,5,16.4,6.15,7.56,Kolkata Knight Riders,5 wickets
2021,25.04.2021 10:00,Sunrisers Hyderabad,Delhi Capitals,159,7,20,159,4,20,7.95,7.95,Match Tied (Delhi Capitals won the Super Over),0 runs
2021,25.04.2021 06:00,Chennai Super Kings,Royal Challengers Bangalore,191,4,20,122,9,20,9.55,6.10,Chennai Super Kings,69 runs
2021,24.04.2021 10:00,Rajasthan Royals,Kolkata Knight Riders,134,4,18.5,133,9,20,7.12,6.65,Rajasthan Royals,6 wickets
2021,23.04.2021 10:00,Punjab Kings,Mumbai Indians,132,1,17.4,131,6,20,7.47,6.55,Punjab Kings,9 wickets
2021,22.04.2021 10:00,Royal Challengers Bangalore,Rajasthan Royals,181,0,16.3,177,9,20,10.97,8.85,Royal Challengers Bangalore,10 wickets
2021,21.04.2021 10:00,Kolkata Knight Riders,Chennai Super Kings,202,10,19.1,220,3,20,10.54,11.00,Chennai Super Kings,18 runs
2021,21.04.2021 06:00,Punjab Kings,Sunrisers Hyderabad,120,10,19.4,121,1,18.4,6.10,6.48,Sunrisers Hyderabad,9 wickets
2021,20.04.2021 10:00,Delhi Capitals,Mumbai Indians,138,4,19.1,137,9,20,7.20,6.85,Delhi Capitals,6 wickets
2021,19.04.2021 10:00,Chennai Super Kings,Rajasthan Royals,188,9,20,143,9,20,9.40,7.15,Chennai Super Kings,45 runs
2021,18.04.2021 10:00,Delhi Capitals,Punjab Kings,198,4,18.2,195,4,20,10.80,9.75,Delhi Capitals,6 wickets
2021,18.04.2021 06:00,Royal Challengers Bangalore,Kolkata Knight Riders,204,4,20,166,8,20,10.20,8.30,Royal Challengers Bangalore,38 runs
2021,17.04.2021 10:00,Mumbai Indians,Sunrisers Hyderabad,150,5,20,137,10,19.4,7.50,6.97,Mumbai Indians,13 runs
2021,16.04.2021 10:00,Punjab Kings,Chennai Super Kings,106,8,20,107,4,15.4,5.30,6.83,Chennai Super Kings,6 wickets
2021,15.04.2021 10:00,Rajasthan Royals,Delhi Capitals,150,7,19.4,147,8,20,7.63,7.35,Rajasthan Royals,3 wickets
2021,14.04.2021 10:00,Sunrisers Hyderabad,Royal Challengers Bangalore,143,9,20,149,8,20,7.15,7.45,Royal Challengers Bangalore,6 runs
2021,13.04.2021 10:00,Kolkata Knight Riders,Mumbai Indians,142,7,20,152,10,20,7.10,7.60,Mumbai Indians,10 runs
2021,12.04.2021 10:00,Rajasthan Royals,Punjab Kings,217,7,20,221,6,20,10.85,11.05,Punjab Kings,4 runs
2021,11.04.2021 10:00,Sunrisers Hyderabad,Kolkata Knight Riders,177,5,20,187,6,20,8.85,9.35,Kolkata Knight Riders,10 runs
2021,10.04.2021 10:00,Chennai Super Kings,Delhi Capitals,188,7,20,190,3,18.4,9.40,10.18,Delhi Capitals,7 wickets
2021,09.04.2021 10:00,Mumbai Indians,Royal Challengers Bangalore,159,9,20,160,8,20,7.95,8.00,Royal Challengers Bangalore,2 wickets
